id,timestamp,value,,sensors,min,max,count,sum,average
sensor-A,1773218238955,15.853,,,,,,,
sensor-B,1773218260760,-41.543,,,,,,,
sensor-B,1773218260760,-21.526,,,,,,,
sensor-B,1773218260760,-49.283,,,,,,,
sensor-C,1773218251207,68.623,,,,,,,
sensor-C,1773218251207,-6.641,,,,,,,
sensor-B,1773218260144,-40.801,,,,,,,
sensor-B,1773218260144,60.205,,,,,,,
sensor-B,1773218260144,51.414,,,,,,,
sensor-B,1773218260144,13.874,,,,,,,
sensor-D,1773218227448,-18.762,,,,,,,
sensor-B,1773218249500,61.535,,,,,,,
sensor-B,1773218249500,93.424,,,,,,,
sensor-B,1773218250261,-14.512,,,,,,,
sensor-B,1773218250261,99.183,,,,,,,
sensor-B,1773218250261,-31.54,,,,,,,
sensor-C,1773218235916,34.33,,,,,,,
sensor-C,1773218235916,11.127,,,,,,,
sensor-C,1773218235916,66.844,,,,,,,
sensor-C,1773218235916,86.957,,,,,,,
sensor-C,1773218260253,76.23,,,,,,,
sensor-B,1773218213150,-7.336,,,,,,,
sensor-B,1773218213150,4.392,,,,,,,
sensor-B,1773218213150,92.489,,,,,,,
sensor-B,1773218213150,-23.728,,,,,,,
sensor-D,1773218254930,98.561,,,,,,,
sensor-D,1773218254930,79.782,,,,,,,
sensor-B,1773218251307,-7.463,,,,,,,
sensor-D,1773218232814,-32.25,,,,,,,
sensor-D,1773218232814,-38.36,,,,,,,
sensor-D,1773218232814,15.895,,,,,,,
sensor-B,1773218257170,57.896,,,,,,,
sensor-B,1773218257170,-21.419,,,,,,,
sensor-A,1773218226375,33.799,,,,,,,
sensor-A,1773218226375,18.528,,,,,,,
sensor-A,1773218226375,-11.03,,,,,,,
sensor-A,1773218226375,87.184,,,,,,,
sensor-D,1773218256366,82.868,,,,,,,
sensor-D,1773218256366,0.539,,,,,,,
sensor-D,1773218256366,2.105,,,,,,,
sensor-D,1773218215133,-9.146,,,,,,,
sensor-D,1773218215133,52.245,,,,,,,
sensor-C,1773218226974,-25.184,,,,,,,
sensor-C,1773218226974,59.841,,,,,,,
sensor-C,1773218226974,34.33,,,,,,,
sensor-C,1773218236507,17.563,,,,,,,
sensor-C,1773218236507,-6.263,,,,,,,
sensor-C,1773218215122,-28.141,,,,,,,
sensor-A,1773218239276,55.612,,,,,,,
sensor-A,1773218239276,-30.453,,,,,,,
sensor-A,1773218239276,-38.016,,,,,,,
sensor-A,1773218239276,86.51,,,,,,,
sensor-B,1773218218460,-49.669,,,,,,,
sensor-B,1773218218460,-49.34,,,,,,,
sensor-B,1773218218460,8.408,,,,,,,
sensor-C,1773218230818,68.491,,,,,,,
sensor-C,1773218230818,24.347,,,,,,,
sensor-C,1773218230818,3.911,,,,,,,
sensor-C,1773218230818,-40.797,,,,,,,
sensor-C,1773218228773,-34.347,,,,,,,
sensor-C,1773218228773,59.64,,,,,,,
sensor-C,1773218228773,17.203,,,,,,,
sensor-B,1773218213948,11.658,,,,,,,
sensor-B,1773218213948,88.376,,,,,,,
sensor-B,1773218213948,24.634,,,,,,,
sensor-D,1773218217846,-19.835,,,,,,,
sensor-D,1773218217846,32.9,,,,,,,
sensor-D,1773218217846,75.086,,,,,,,
sensor-A,1773218216796,23.375,,,,,,,
sensor-A,1773218216796,19.96,,,,,,,
sensor-A,1773218216796,-37.044,,,,,,,
sensor-A,1773218216796,89.352,,,,,,,
sensor-D,1773218253855,8.574,,,,,,,
sensor-B,1773218242209,96.727,,,,,,,
sensor-B,1773218242209,52.596,,,,,,,
sensor-B,1773218242209,84.506,,,,,,,
sensor-D,1773218249172,37.795,,,,,,,
sensor-A,1773218244749,94.841,,,,,,,
sensor-B,1773218247560,27.84,,,,,,,
sensor-B,1773218247560,-0.452,,,,,,,
sensor-B,1773218247560,-39.033,,,,,,,
sensor-B,1773218247560,67.096,,,,,,,
sensor-A,1773218247102,11.293,,,,,,,
sensor-A,1773218247102,74.758,,,,,,,
sensor-A,1773218247102,-4.856,,,,,,,
sensor-A,1773218247102,67.674,,,,,,,
sensor-B,1773218250125,-45.391,,,,,,,
sensor-B,1773218250125,-17.133,,,,,,,
sensor-D,1773218262557,51.142,,,,,,,
sensor-B,1773218255574,81.344,,,,,,,
sensor-B,1773218255574,9.012,,,,,,,
sensor-B,1773218255574,37.574,,,,,,,
sensor-A,1773218216865,80.435,,,,,,,
sensor-D,1773218257123,15.943,,,,,,,
sensor-A,1773218250799,45.218,,,,,,,
sensor-A,1773218250799,9.341,,,,,,,
sensor-A,1773218250799,94.678,,,,,,,
sensor-A,1773218250799,-17.373,,,,,,,
sensor-D,1773218238228,-3.748,,,,,,,
sensor-D,1773218238228,2.824,,,,,,,
sensor-C,1773218228402,46.032,,,,,,,
sensor-C,1773218228402,-41.537,,,,,,,
sensor-C,1773218228402,50.396,,,,,,,
sensor-D,1773218245861,82.456,,,,,,,
sensor-D,1773218245861,-9.377,,,,,,,
sensor-D,1773218251355,48.278,,,,,,,
sensor-C,1773218253918,79.041,,,,,,,
sensor-C,1773218253918,-44.945,,,,,,,
sensor-C,1773218253918,18.082,,,,,,,
sensor-B,1773218258428,78.645,,,,,,,
sensor-B,1773218258428,80.835,,,,,,,
sensor-B,1773218258428,4.646,,,,,,,
sensor-B,1773218258428,-43.173,,,,,,,
sensor-A,1773218250659,21.547,,,,,,,
sensor-A,1773218250659,61.794,,,,,,,
sensor-B,1773218256042,67.942,,,,,,,
sensor-B,1773218256042,-45.207,,,,,,,
sensor-B,1773218256042,26.848,,,,,,,
sensor-A,1773218224867,-3.67,,,,,,,
sensor-A,1773218224867,-44.55,,,,,,,
sensor-A,1773218224867,-38.763,,,,,,,
sensor-A,1773218224867,38.974,,,,,,,
sensor-B,1773218262230,61.436,,,,,,,
sensor-A,1773218244672,-17.861,,,,,,,
sensor-A,1773218244672,23.131,,,,,,,
sensor-A,1773218226604,-38.966,,,,,,,
sensor-B,1773218251831,-8.956,,,,,,,
sensor-B,1773218251831,27.677,,,,,,,
sensor-B,1773218251831,29.839,,,,,,,
sensor-B,1773218251831,-17.233,,,,,,,
sensor-D,1773218221173,53.073,,,,,,,
sensor-D,1773218221173,48.641,,,,,,,
sensor-D,1773218221173,73.496,,,,,,,
sensor-D,1773218221173,-5.434,,,,,,,
sensor-A,1773218258371,63.45,,,,,,,
sensor-A,1773218258371,-36.248,,,,,,,
sensor-A,1773218258371,-41.35,,,,,,,
sensor-A,1773218258371,-17.013,,,,,,,
sensor-D,1773218212856,-20.897,,,,,,,
sensor-D,1773218212856,88.186,,,,,,,
sensor-D,1773218212856,-46.227,,,,,,,
sensor-D,1773218238042,0.409,,,,,,,
sensor-D,1773218238042,86.175,,,,,,,
sensor-D,1773218220125,26.458,,,,,,,
sensor-D,1773218220125,-1.347,,,,,,,
sensor-D,1773218220125,70.709,,,,,,,
sensor-B,1773218222282,-42.732,,,,,,,
sensor-B,1773218222282,17.409,,,,,,,
sensor-B,1773218222282,25.544,,,,,,,
sensor-A,1773218220206,-4.012,,,,,,,
sensor-A,1773218220206,16.464,,,,,,,
sensor-B,1773218223513,-0.116,,,,,,,
sensor-B,1773218223513,52.901,,,,,,,
sensor-A,1773218246226,12.655,,,,,,,
sensor-A,1773218246226,7.32,,,,,,,
sensor-A,1773218246226,41.333,,,,,,,
sensor-A,1773218246226,9.648,,,,,,,
sensor-D,1773218252732,79.033,,,,,,,
sensor-D,1773218251872,94.249,,,,,,,
sensor-D,1773218251872,17.145,,,,,,,
sensor-C,1773218221332,48.247,,,,,,,
sensor-C,1773218221332,5.412,,,,,,,
sensor-C,1773218221332,-20.758,,,,,,,
sensor-C,1773218221332,53.229,,,,,,,
sensor-B,1773218232844,-43.271,,,,,,,
sensor-B,1773218252368,-10.139,,,,,,,
sensor-B,1773218252368,-29.606,,,,,,,
sensor-B,1773218252368,55.792,,,,,,,
sensor-D,1773218251694,95.763,,,,,,,
sensor-D,1773218251694,64.099,,,,,,,
sensor-A,1773218216150,23.662,,,,,,,
sensor-A,1773218216150,-22.959,,,,,,,
sensor-A,1773218216150,17.386,,,,,,,
sensor-A,1773218216150,26.556,,,,,,,
sensor-B,1773218240207,-37.476,,,,,,,
sensor-C,1773218249556,-20.964,,,,,,,
sensor-D,1773218243137,90.443,,,,,,,
sensor-D,1773218243137,5.497,,,,,,,
sensor-D,1773218243137,46.286,,,,,,,
sensor-D,1773218225904,37.535,,,,,,,
sensor-D,1773218225904,51.441,,,,,,,
sensor-D,1773218225904,-31.938,,,,,,,
sensor-A,1773218249493,25.256,,,,,,,
sensor-A,1773218249493,51.827,,,,,,,
sensor-A,1773218249493,54.856,,,,,,,
sensor-B,1773218254446,18.438,,,,,,,
sensor-B,1773218246130,26.557,,,,,,,
sensor-B,1773218246130,51.816,,,,,,,
sensor-B,1773218246130,15.086,,,,,,,
sensor-C,1773218259035,18.176,,,,,,,
sensor-C,1773218259035,-25.652,,,,,,,
sensor-C,1773218259035,-39.618,,,,,,,
sensor-D,1773218232331,60.96,,,,,,,
sensor-D,1773218232331,32.357,,,,,,,
sensor-D,1773218232331,21.214,,,,,,,
sensor-A,1773218226862,-22.558,,,,,,,
sensor-A,1773218226862,-27.034,,,,,,,
sensor-A,1773218226862,66.192,,,,,,,
sensor-C,1773218249293,87.066,,,,,,,
sensor-C,1773218249293,74.232,,,,,,,
sensor-D,1773218216013,36.944,,,,,,,
sensor-D,1773218216013,-27.574,,,,,,,
sensor-C,1773218242460,32.998,,,,,,,
sensor-C,1773218242460,67.716,,,,,,,
sensor-C,1773218242460,-0.403,,,,,,,
sensor-C,1773218242460,71.759,,,,,,,
sensor-D,1773218221952,42.337,,,,,,,
sensor-A,1773218236866,57.894,,,,,,,
sensor-A,1773218212980,-3.165,,,,,,,
sensor-A,1773218212980,5.132,,,,,,,
sensor-A,1773218212980,-4.917,,,,,,,
sensor-A,1773218212980,-5.847,,,,,,,
sensor-D,1773218220400,61.13,,,,,,,
sensor-D,1773218220400,72.775,,,,,,,
sensor-D,1773218220400,57.422,,,,,,,
sensor-D,1773218220400,33.505,,,,,,,
sensor-D,1773218220575,28.065,,,,,,,
sensor-A,1773218236078,53.231,,,,,,,
sensor-A,1773218236078,61.217,,,,,,,
sensor-A,1773218236078,45.671,,,,,,,
sensor-A,1773218236078,-48.605,,,,,,,
sensor-D,1773218229483,-16.247,,,,,,,
sensor-D,1773218229483,-29.73,,,,,,,
sensor-D,1773218229483,70.846,,,,,,,
sensor-D,1773218234281,54.538,,,,,,,
sensor-D,1773218234281,55.814,,,,,,,
sensor-A,1773218237400,81.632,,,,,,,
sensor-A,1773218237400,19.063,,,,,,,
sensor-A,1773218237400,60.182,,,,,,,
sensor-A,1773218249960,99.147,,,,,,,
sensor-A,1773218261573,26.438,,,,,,,
sensor-A,1773218261573,99.746,,,,,,,
sensor-A,1773218261573,79.054,,,,,,,
sensor-A,1773218261573,75.074,,,,,,,
sensor-D,1773218240328,-47.313,,,,,,,
sensor-D,1773218240328,-31.299,,,,,,,
sensor-D,1773218240328,24.396,,,,,,,
sensor-A,1773218246321,65.766,,,,,,,
sensor-B,1773218220466,-37.869,,,,,,,
sensor-B,1773218220466,-21.331,,,,,,,
sensor-B,1773218220466,-19.332,,,,,,,
sensor-B,1773218220466,-33.704,,,,,,,
sensor-C,1773218227037,-33.749,,,,,,,
sensor-C,1773218227037,-22.03,,,,,,,
sensor-C,1773218227037,38.104,,,,,,,
sensor-A,1773218231689,79.396,,,,,,,
sensor-A,1773218242290,-22.495,,,,,,,
sensor-A,1773218242290,51.157,,,,,,,
sensor-A,1773218238045,34.747,,,,,,,
sensor-A,1773218238045,25.479,,,,,,,
sensor-B,1773218219426,-25.532,,,,,,,
sensor-B,1773218219426,-15.067,,,,,,,
sensor-C,1773218250327,5.849,,,,,,,
sensor-C,1773218250327,33.376,,,,,,,
sensor-D,1773218246158,32.293,,,,,,,
sensor-B,1773218259537,-5.179,,,,,,,
sensor-B,1773218259537,90.133,,,,,,,
sensor-B,1773218259537,92.765,,,,,,,
sensor-B,1773218259537,-44.917,,,,,,,
sensor-C,1773218215167,6.765,,,,,,,
sensor-C,1773218215167,-15.241,,,,,,,
sensor-C,1773218215167,70.587,,,,,,,
sensor-C,1773218215167,63.368,,,,,,,
sensor-B,1773218242335,68.416,,,,,,,
sensor-B,1773218242335,-7.184,,,,,,,
sensor-B,1773218242335,-13.854,,,,,,,
sensor-B,1773218242335,64.18,,,,,,,
sensor-C,1773218245293,62.415,,,,,,,
sensor-C,1773218245293,6.275,,,,,,,
sensor-A,1773218224945,11.545,,,,,,,
sensor-A,1773218224945,38.433,,,,,,,
sensor-A,1773218224945,26.306,,,,,,,
sensor-A,1773218250865,-44.048,,,,,,,
sensor-A,1773218250865,-21.702,,,,,,,
sensor-C,1773218213610,-32.746,,,,,,,
sensor-C,1773218213610,21.411,,,,,,,
sensor-C,1773218213610,39.887,,,,,,,
sensor-C,1773218234330,67.447,,,,,,,
sensor-C,1773218234330,8.711,,,,,,,
sensor-C,1773218234330,-48.292,,,,,,,
sensor-B,1773218237386,-31.978,,,,,,,
sensor-B,1773218237386,48.033,,,,,,,
sensor-B,1773218218243,-40.671,,,,,,,
sensor-B,1773218218243,84.26,,,,,,,
sensor-B,1773218218243,17.087,,,,,,,
sensor-C,1773218216979,12.988,,,,,,,
sensor-C,1773218216979,23.649,,,,,,,
sensor-C,1773218216979,-12.062,,,,,,,
sensor-C,1773218216979,28.11,,,,,,,
sensor-B,1773218253841,49.975,,,,,,,
sensor-B,1773218253841,90.667,,,,,,,
sensor-B,1773218253841,64.468,,,,,,,
sensor-C,1773218226097,28.779,,,,,,,
sensor-C,1773218226097,-29.349,,,,,,,
sensor-C,1773218226097,-9.258,,,,,,,
sensor-B,1773218243417,98.445,,,,,,,
sensor-B,1773218243417,-46.857,,,,,,,
sensor-B,1773218243417,-16.516,,,,,,,
sensor-B,1773218239921,-7.498,,,,,,,
sensor-C,1773218255788,58.897,,,,,,,
sensor-C,1773218255788,-33.096,,,,,,,
sensor-C,1773218255788,97.536,,,,,,,
sensor-C,1773218255788,-0.331,,,,,,,
sensor-D,1773218243211,-21.304,,,,,,,
sensor-D,1773218243211,73.623,,,,,,,
sensor-A,1773218234371,-32.068,,,,,,,
sensor-A,1773218235149,21.928,,,,,,,
sensor-A,1773218235149,-16.266,,,,,,,
sensor-A,1773218235149,63.915,,,,,,,
sensor-A,1773218255546,89.562,,,,,,,
sensor-A,1773218255546,85.374,,,,,,,
sensor-D,1773218224543,64.026,,,,,,,
sensor-D,1773218224543,53.707,,,,,,,
sensor-D,1773218224543,-36.565,,,,,,,
sensor-D,1773218224543,-20.019,,,,,,,
sensor-B,1773218251419,91.846,,,,,,,
sensor-B,1773218251419,-0.322,,,,,,,
sensor-B,1773218251419,-21.832,,,,,,,
sensor-D,1773218262488,-33.282,,,,,,,
sensor-C,1773218245060,34.502,,,,,,,
sensor-C,1773218245060,56.013,,,,,,,
sensor-C,1773218220332,59.768,,,,,,,
sensor-C,1773218220332,53.081,,,,,,,
sensor-C,1773218220332,97.744,,,,,,,
sensor-B,1773218237493,20.411,,,,,,,
sensor-C,1773218219059,82.36,,,,,,,
sensor-D,1773218241347,-3.111,,,,,,,
sensor-D,1773218241347,91.56,,,,,,,
sensor-D,1773218241347,48.91,,,,,,,
sensor-D,1773218241347,75.983,,,,,,,
sensor-B,1773218225409,-30.664,,,,,,,
sensor-C,1773218231659,59.253,,,,,,,
sensor-C,1773218231659,-34.483,,,,,,,
sensor-C,1773218231659,96.739,,,,,,,
sensor-A,1773218216234,94.121,,,,,,,
sensor-A,1773218216234,-49.606,,,,,,,
sensor-A,1773218216234,-0.794,,,,,,,
sensor-A,1773218216234,69.305,,,,,,,
sensor-B,1773218223620,71.991,,,,,,,
sensor-B,1773218223620,1.387,,,,,,,
sensor-B,1773218223620,-34.967,,,,,,,
sensor-B,1773218223620,94.158,,,,,,,
sensor-D,1773218248969,73.79,,,,,,,
sensor-D,1773218248969,65.667,,,,,,,
sensor-D,1773218248969,95.485,,,,,,,
sensor-D,1773218225989,83.397,,,,,,,
sensor-D,1773218225989,40.827,,,,,,,
sensor-D,1773218225989,12.451,,,,,,,
sensor-B,1773218232302,12.017,,,,,,,
sensor-B,1773218232302,39.338,,,,,,,
sensor-B,1773218232302,9.369,,,,,,,
sensor-B,1773218232302,38.064,,,,,,,
sensor-D,1773218222257,56.014,,,,,,,
sensor-D,1773218222257,29.802,,,,,,,
sensor-D,1773218222257,50.611,,,,,,,
sensor-D,1773218222257,-28.945,,,,,,,
sensor-A,1773218214397,66.161,,,,,,,
sensor-A,1773218214397,-32.121,,,,,,,
sensor-A,1773218214397,87.44,,,,,,,
sensor-D,1773218242308,-29.29,,,,,,,
sensor-D,1773218242308,86.629,,,,,,,
sensor-D,1773218242308,90.915,,,,,,,
sensor-D,1773218242308,34.01,,,,,,,
sensor-D,1773218232821,-44.561,,,,,,,
sensor-D,1773218232821,-17.184,,,,,,,
sensor-D,1773218218357,15.063,,,,,,,
sensor-D,1773218218357,79.417,,,,,,,
sensor-A,1773218222758,-9.169,,,,,,,
sensor-A,1773218222758,83.761,,,,,,,
sensor-A,1773218222758,12.267,,,,,,,
sensor-C,1773218222928,87.85,,,,,,,
sensor-D,1773218236058,-12.445,,,,,,,
sensor-D,1773218236058,4.14,,,,,,,
sensor-A,1773218242402,-13.118,,,,,,,
sensor-A,1773218242402,-17.833,,,,,,,
sensor-B,1773218215605,-16.345,,,,,,,
sensor-B,1773218215605,-39.967,,,,,,,
sensor-B,1773218215605,90.653,,,,,,,
sensor-A,1773218240435,55.877,,,,,,,
sensor-A,1773218240435,88.225,,,,,,,
sensor-A,1773218240435,-47.943,,,,,,,
sensor-D,1773218257088,26.323,,,,,,,
sensor-D,1773218257088,82.412,,,,,,,
sensor-D,1773218257088,68.926,,,,,,,
sensor-D,1773218257088,92.632,,,,,,,
sensor-B,1773218221110,-44.431,,,,,,,
sensor-B,1773218221110,-3.872,,,,,,,
sensor-B,1773218221110,-41.113,,,,,,,
sensor-B,1773218221110,30.391,,,,,,,
sensor-C,1773218222900,-9.247,,,,,,,
sensor-B,1773218236758,90.009,,,,,,,
sensor-B,1773218236758,89.482,,,,,,,
sensor-B,1773218236758,3.378,,,,,,,
sensor-B,1773218236758,3.437,,,,,,,
sensor-D,1773218262162,37.208,,,,,,,
sensor-D,1773218262162,-9.954,,,,,,,
sensor-D,1773218262162,95.417,,,,,,,
sensor-D,1773218262162,93.829,,,,,,,
sensor-B,1773218236329,5.425,,,,,,,
sensor-B,1773218236329,-25.645,,,,,,,
sensor-B,1773218236329,-9.204,,,,,,,
sensor-D,1773218257891,28.15,,,,,,,
sensor-D,1773218257891,54.432,,,,,,,
sensor-D,1773218257891,92.192,,,,,,,
sensor-B,1773218238968,-16.155,,,,,,,
sensor-B,1773218238968,71.99,,,,,,,
sensor-B,1773218238968,74.128,,,,,,,
sensor-B,1773218238968,27.473,,,,,,,
sensor-C,1773218217172,53.731,,,,,,,
sensor-C,1773218217172,6.879,,,,,,,
sensor-C,1773218217172,62.459,,,,,,,
sensor-C,1773218217172,57.315,,,,,,,
sensor-D,1773218218064,38.44,,,,,,,
sensor-D,1773218218064,16.054,,,,,,,
sensor-D,1773218218064,11.736,,,,,,,
sensor-B,1773218221215,-30.171,,,,,,,
sensor-B,1773218221215,95.447,,,,,,,
sensor-D,1773218261604,81.633,,,,,,,
sensor-C,1773218240805,-7.806,,,,,,,
sensor-C,1773218240805,93.791,,,,,,,
sensor-C,1773218240805,69.713,,,,,,,
sensor-C,1773218240805,79.133,,,,,,,
sensor-D,1773218246974,96.02,,,,,,,
sensor-D,1773218246974,79.357,,,,,,,
sensor-D,1773218242665,-2.351,,,,,,,
sensor-D,1773218242665,39.67,,,,,,,
sensor-D,1773218238050,14.635,,,,,,,
sensor-D,1773218238050,-31.644,,,,,,,
sensor-A,1773218244025,-13.404,,,,,,,
sensor-A,1773218244025,-45.715,,,,,,,
sensor-A,1773218244025,2.346,,,,,,,
sensor-B,1773218234904,55.94,,,,,,,
sensor-A,1773218230608,10.978,,,,,,,
sensor-A,1773218230608,-29.07,,,,,,,
sensor-A,1773218224392,-37.771,,,,,,,
sensor-A,1773218224392,77.347,,,,,,,
sensor-A,1773218224392,-6.225,,,,,,,
sensor-C,1773218229914,59.69,,,,,,,
sensor-C,1773218229914,-40.747,,,,,,,
sensor-D,1773218256707,92.314,,,,,,,
sensor-D,1773218256707,22.867,,,,,,,
sensor-D,1773218256707,68.741,,,,,,,
sensor-D,1773218256707,-32.182,,,,,,,
sensor-D,1773218237426,80.75,,,,,,,
sensor-D,1773218237426,9.91,,,,,,,
sensor-D,1773218237426,77.606,,,,,,,
sensor-D,1773218237426,79.939,,,,,,,
sensor-B,1773218221072,1.999,,,,,,,
sensor-B,1773218221072,44.314,,,,,,,
sensor-D,1773218239470,20.254,,,,,,,
sensor-D,1773218239470,-19.363,,,,,,,
sensor-D,1773218239470,71.765,,,,,,,
sensor-C,1773218259720,90.769,,,,,,,
sensor-C,1773218259720,-27.013,,,,,,,
sensor-C,1773218259720,47.238,,,,,,,
sensor-D,1773218226894,-47.133,,,,,,,
sensor-C,1773218217030,72.21,,,,,,,
sensor-D,1773218245084,-28.772,,,,,,,
sensor-A,1773218235359,-10.184,,,,,,,
sensor-A,1773218229185,40.156,,,,,,,
sensor-A,1773218229185,-18.792,,,,,,,
sensor-B,1773218229583,-20.721,,,,,,,
sensor-B,1773218229583,5.586,,,,,,,
sensor-B,1773218224987,-14.735,,,,,,,
sensor-B,1773218224987,97.816,,,,,,,
sensor-B,1773218224987,-36.165,,,,,,,
sensor-C,1773218258220,57.418,,,,,,,
sensor-C,1773218258220,-7.408,,,,,,,
sensor-C,1773218258220,42.304,,,,,,,
sensor-C,1773218249585,39.964,,,,,,,
sensor-C,1773218249585,-33.627,,,,,,,
sensor-C,1773218249585,24.556,,,,,,,
sensor-C,1773218249585,-40.59,,,,,,,
sensor-C,1773218255874,24.935,,,,,,,
sensor-B,1773218217707,-25.062,,,,,,,
sensor-B,1773218217707,6.874,,,,,,,
sensor-B,1773218217707,-28.446,,,,,,,
sensor-C,1773218231534,30.655,,,,,,,
sensor-C,1773218250295,-5.19,,,,,,,
sensor-B,1773218251980,56.952,,,,,,,
sensor-B,1773218242830,-46.762,,,,,,,
sensor-B,1773218242830,33.349,,,,,,,
sensor-B,1773218242830,-2.747,,,,,,,
sensor-B,1773218230815,-26.031,,,,,,,
sensor-B,1773218230815,89.347,,,,,,,
sensor-B,1773218230815,58.678,,,,,,,
sensor-B,1773218230815,80.978,,,,,,,
sensor-D,1773218250035,59.683,,,,,,,
sensor-D,1773218250035,-34.134,,,,,,,
sensor-D,1773218250035,27.278,,,,,,,
sensor-D,1773218250035,-27.203,,,,,,,
sensor-B,1773218234279,-21.438,,,,,,,
sensor-B,1773218234279,44.42,,,,,,,
sensor-B,1773218234279,78.722,,,,,,,
sensor-D,1773218231896,24.505,,,,,,,
sensor-D,1773218231896,-0.705,,,,,,,
sensor-D,1773218231896,15.657,,,,,,,
sensor-D,1773218240250,19.052,,,,,,,
sensor-D,1773218240250,73.767,,,,,,,
sensor-D,1773218240250,90.529,,,,,,,
sensor-D,1773218240250,33.229,,,,,,,
sensor-B,1773218255320,80.749,,,,,,,
sensor-B,1773218255320,24.072,,,,,,,
sensor-B,1773218255320,-0.113,,,,,,,
sensor-B,1773218255320,38.912,,,,,,,
sensor-B,1773218254867,-47.02,,,,,,,
sensor-B,1773218254867,61.646,,,,,,,
sensor-A,1773218236416,22.376,,,,,,,
sensor-B,1773218215411,64.626,,,,,,,
sensor-B,1773218215411,39.324,,,,,,,
sensor-B,1773218215411,-5.441,,,,,,,
sensor-A,1773218231693,84.185,,,,,,,
sensor-A,1773218231693,51.005,,,,,,,
sensor-D,1773218236874,-3.094,,,,,,,
sensor-D,1773218236874,93.374,,,,,,,
sensor-D,1773218236874,97.966,,,,,,,
sensor-D,1773218247116,-9.393,,,,,,,
sensor-D,1773218247116,56.677,,,,,,,
sensor-D,1773218247116,7.195,,,,,,,
sensor-D,1773218218397,93.442,,,,,,,
sensor-D,1773218218397,-31.163,,,,,,,
sensor-D,1773218218397,37.836,,,,,,,
sensor-D,1773218218397,-14.137,,,,,,,
sensor-D,1773218223846,35.078,,,,,,,
sensor-D,1773218223846,37.176,,,,,,,
sensor-D,1773218223846,13.897,,,,,,,
sensor-C,1773218223729,64.835,,,,,,,
sensor-C,1773218226878,-15.564,,,,,,,
sensor-C,1773218226878,-27.227,,,,,,,
sensor-C,1773218226878,50.688,,,,,,,
sensor-C,1773218226878,-9.958,,,,,,,
sensor-A,1773218261612,-37.575,,,,,,,
sensor-A,1773218261612,3.393,,,,,,,
sensor-B,1773218253274,-1.122,,,,,,,
sensor-B,1773218253274,31.843,,,,,,,
sensor-A,1773218217191,-32.602,,,,,,,
sensor-A,1773218217191,22.939,,,,,,,
sensor-D,1773218214120,17.405,,,,,,,
sensor-C,1773218243651,21.958,,,,,,,
sensor-B,1773218238371,87.059,,,,,,,
sensor-B,1773218261338,37.404,,,,,,,
sensor-D,1773218259933,79.361,,,,,,,
sensor-D,1773218259933,-26.304,,,,,,,
sensor-D,1773218242721,65.914,,,,,,,
sensor-D,1773218242721,-32.456,,,,,,,
sensor-D,1773218242721,-12.026,,,,,,,
sensor-D,1773218242721,40.797,,,,,,,
sensor-C,1773218250355,94.502,,,,,,,
sensor-C,1773218250355,6.936,,,,,,,
sensor-C,1773218250355,79.675,,,,,,,
sensor-C,1773218240120,51.724,,,,,,,
sensor-C,1773218240120,22.154,,,,,,,
sensor-C,1773218232325,-48.843,,,,,,,
sensor-C,1773218232325,9.832,,,,,,,
sensor-C,1773218232325,58.74,,,,,,,
sensor-C,1773218232325,-0.45,,,,,,,
sensor-D,1773218248454,84.423,,,,,,,
sensor-D,1773218248454,2.685,,,,,,,
sensor-B,1773218228745,28.276,,,,,,,
sensor-B,1773218228745,84.337,,,,,,,
sensor-B,1773218228745,-46.203,,,,,,,
sensor-B,1773218228745,-41.971,,,,,,,
sensor-D,1773218213890,88.039,,,,,,,
sensor-D,1773218213890,32.807,,,,,,,
sensor-C,1773218224921,-12.018,,,,,,,
sensor-A,1773218239560,-46.934,,,,,,,
sensor-A,1773218239560,87.1,,,,,,,
sensor-A,1773218239560,26.288,,,,,,,
sensor-C,1773218262568,-0.442,,,,,,,
sensor-C,1773218262568,-10.292,,,,,,,
sensor-C,1773218262568,58.208,,,,,,,
sensor-C,1773218262568,14.924,,,,,,,
sensor-C,1773218239624,-23.552,,,,,,,
sensor-C,1773218239624,-41.159,,,,,,,
sensor-C,1773218234071,-3.201,,,,,,,
sensor-B,1773218234648,12.13,,,,,,,
sensor-A,1773218229079,6.569,,,,,,,
sensor-A,1773218229079,-9.999,,,,,,,
sensor-A,1773218229079,15.677,,,,,,,
sensor-C,1773218253824,70.247,,,,,,,
sensor-C,1773218253824,-16.04,,,,,,,
sensor-C,1773218235252,54.41,,,,,,,
sensor-C,1773218235252,0.01,,,,,,,
sensor-C,1773218235252,-44.824,,,,,,,
sensor-C,1773218235252,33.911,,,,,,,
sensor-C,1773218229467,35.362,,,,,,,
sensor-C,1773218229467,28.775,,,,,,,
sensor-C,1773218254697,-31.238,,,,,,,
sensor-A,1773218216217,93.219,,,,,,,
sensor-A,1773218216217,93.915,,,,,,,
sensor-C,1773218238347,78.572,,,,,,,
sensor-C,1773218238347,13.843,,,,,,,
sensor-C,1773218238347,-47.148,,,,,,,
sensor-A,1773218238820,42.526,,,,,,,
sensor-A,1773218238820,-12.657,,,,,,,
sensor-A,1773218238820,65.194,,,,,,,
sensor-C,1773218246620,29.544,,,,,,,
sensor-C,1773218246620,-25.369,,,,,,,
